f,f_id,hours,hum,tem
2018-06-27 03:00:00,24020,3,71.2,26.0
2018-06-27 04:00:00,24019,4,70.5,26.4
2018-06-27 05:00:00,24018,5,70.2,26.3
2018-06-27 06:00:00,24017,6,70.5,26.1
2018-06-27 07:00:00,24016,7,69.5,26.4
2018-06-27 08:00:00,24015,8,70.2,26.5
2018-06-27 09:00:00,24014,9,72.6,26.1
2018-06-27 10:00:00,24013,10,75.7,25.2
2018-06-27 11:00:00,24012,11,80.8,24.3
2018-06-27 12:00:00,23969,6,90.0,21.2
2018-06-27 13:00:00,24011,12,84.0,23.6
2018-06-27 14:00:00,24070,1,83.8,23.5
2018-06-27 15:00:00,24069,2,85.9,23.0
2018-06-27 16:00:00,24068,3,88.6,22.4
2018-06-27 17:00:00,23968,7,90.7,21.2
2018-06-27 18:00:00,23967,8,91.3,21.1
2018-06-27 19:00:00,23966,9,92.1,21.0
2018-06-27 20:00:00,23965,10,93.1,20.8
2018-06-27 21:00:00,23964,11,91.4,21.4
2018-06-27 22:00:00,23963,12,87.2,22.1
2018-06-27 23:00:00,24022,1,82.8,23.4
2018-06-28 00:00:00,24067,4,89.4,22.1
2018-06-28 01:00:00,24066,5,89.9,21.9
2018-06-28 02:00:00,24117,2,63.4,25.0
2018-06-28 03:00:00,24116,3,57.1,26.3
2018-06-28 04:00:00,24115,4,52.0,27.7
2018-06-28 05:00:00,24114,5,47.8,28.7
2018-06-28 06:00:00,24113,6,45.4,29.4
2018-06-28 07:00:00,24112,7,50.1,27.4
2018-06-28 08:00:00,24111,8,51.8,26.8
2018-06-28 09:00:00,24110,9,55.6,25.5
2018-06-28 10:00:00,24109,10,61.8,24.0
2018-06-28 11:00:00,24108,11,68.0,22.4
2018-06-28 12:00:00,24065,6,90.0,21.8
2018-06-28 13:00:00,24107,12,68.0,22.2
2018-06-28 14:00:00,24166,1,70.9,22.8
2018-06-28 15:00:00,24165,2,73.8,22.2
2018-06-28 16:00:00,24164,3,78.5,21.2
2018-06-28 17:00:00,24064,7,90.3,21.5
2018-06-28 18:00:00,24063,8,90.5,21.3
2018-06-28 19:00:00,24062,9,90.7,21.1
2018-06-28 20:00:00,24061,10,92.6,20.4
2018-06-28 21:00:00,24060,11,92.1,20.3
2018-06-28 22:00:00,24059,12,89.0,20.4
2018-06-28 23:00:00,24118,1,70.1,23.6
2018-06-29 00:00:00,24163,4,79.7,20.9
2018-06-29 01:00:00,24162,5,80.9,20.7
2018-06-29 02:00:00,24213,2,69.8,22.0
2018-06-29 03:00:00,24212,3,67.6,22.5
2018-06-29 04:00:00,24211,4,64.8,23.5
2018-06-29 05:00:00,24210,5,62.2,24.2
2018-06-29 06:00:00,24209,6,61.6,24.6
2018-06-29 07:00:00,24208,7,63.3,24.0
2018-06-29 08:00:00,24207,8,63.3,24.0
2018-06-29 09:00:00,24206,9,64.8,23.7
2018-06-29 10:00:00,24205,10,68.6,23.2
2018-06-29 11:00:00,24204,11,72.4,22.5
2018-06-29 12:00:00,24161,6,81.4,20.4
2018-06-29 13:00:00,24203,12,73.7,22.3
2018-06-29 14:00:00,24262,1,77.7,22.0
2018-06-29 15:00:00,24261,2,80.0,21.6
2018-06-29 16:00:00,24260,3,82.0,21.2
2018-06-29 17:00:00,24160,7,81.9,20.2
2018-06-29 18:00:00,24159,8,82.0,20.0
2018-06-29 19:00:00,24158,9,82.5,19.9
2018-06-29 20:00:00,24157,10,83.8,19.3
2018-06-29 21:00:00,24156,11,83.5,19.3
2018-06-29 22:00:00,24155,12,80.8,19.5
2018-06-29 23:00:00,24214,1,70.9,21.5
2018-06-30 00:00:00,24259,4,83.6,20.8
2018-06-30 01:00:00,24258,5,84.8,20.5
2018-06-30 02:00:00,24309,2,67.1,23.3
2018-06-30 03:00:00,24308,3,61.9,24.7
2018-06-30 04:00:00,24307,4,58.6,25.8
2018-06-30 05:00:00,24306,5,56.4,26.4
2018-06-30 06:00:00,24305,6,55.5,26.8
2018-06-30 07:00:00,24304,7,55.2,27.1
2018-06-30 08:00:00,24303,8,56.3,27.0
2018-06-30 09:00:00,24302,9,59.3,26.5
2018-06-30 10:00:00,24301,10,63.8,25.5
2018-06-30 11:00:00,24300,11,69.1,24.4
2018-06-30 12:00:00,24257,6,85.2,20.2
2018-06-30 13:00:00,24299,12,73.2,23.6
2018-06-30 14:00:00,24358,1,80.0,22.2
2018-06-30 15:00:00,24357,2,82.3,21.7
2018-06-30 16:00:00,24356,3,84.4,21.3
2018-06-30 17:00:00,24256,7,86.4,19.9
2018-06-30 18:00:00,24255,8,86.7,19.7
2018-06-30 19:00:00,24254,9,87.7,19.5
2018-06-30 20:00:00,24253,10,88.7,19.2
2018-06-30 21:00:00,24252,11,86.6,19.6
2018-06-30 22:00:00,24251,12,80.9,20.3
2018-06-30 23:00:00,24310,1,72.5,21.8
2018-07-01 00:00:00,24355,4,83.7,21.4
2018-07-01 01:00:00,24354,5,85.0,21.2
2018-07-01 02:00:00,24405,2,72.7,23.3
2018-07-01 03:00:00,24404,3,68.5,24.1
2018-07-01 04:00:00,24403,4,63.7,25.4
2018-07-01 05:00:00,24402,5,59.6,26.3
2018-07-01 06:00:00,24401,6,58.8,26.6
2018-07-01 07:00:00,24400,7,58.7,26.6
2018-07-01 08:00:00,24399,8,59.8,26.4
2018-07-01 09:00:00,24398,9,63.1,25.8
2018-07-01 10:00:00,24397,10,67.4,24.8
2018-07-01 11:00:00,24396,11,72.5,23.8
2018-07-01 12:00:00,24353,6,85.8,20.9
2018-07-01 13:00:00,24395,12,76.2,23.0
2018-07-01 14:00:00,24454,1,80.1,22.2
2018-07-01 15:00:00,24453,2,83.1,21.6
2018-07-01 16:00:00,24452,3,85.9,21.1
2018-07-01 17:00:00,24352,7,86.4,20.8
2018-07-01 18:00:00,24351,8,86.6,20.7
2018-07-01 19:00:00,24350,9,87.3,20.6
2018-07-01 20:00:00,24349,10,88.1,20.4
2018-07-01 21:00:00,24348,11,86.2,20.9
2018-07-01 22:00:00,24347,12,81.8,21.5
2018-07-01 23:00:00,24406,1,76.8,22.4
2018-07-02 00:00:00,24451,4,83.1,21.6
2018-07-02 01:00:00,24450,5,84.4,21.3
2018-07-02 02:00:00,24501,2,73.1,23.3
2018-07-02 03:00:00,24500,3,68.9,24.2
2018-07-02 04:00:00,24499,4,65.8,25.2
2018-07-02 05:00:00,24498,5,63.1,25.9
2018-07-02 06:00:00,24497,6,62.6,26.3
2018-07-02 07:00:00,24496,7,62.5,26.4
2018-07-02 08:00:00,24495,8,63.8,26.1
2018-07-02 09:00:00,24494,9,67.3,25.5
2018-07-02 10:00:00,24493,10,71.1,24.7
2018-07-02 11:00:00,24492,11,75.9,23.8
2018-07-02 12:00:00,24449,6,85.3,21.1
2018-07-02 13:00:00,24491,12,78.3,23.2
2018-07-02 14:00:00,24490,13,80.5,22.5
2018-07-02 15:00:00,24489,14,82.5,21.8
2018-07-02 16:00:00,24488,15,84.8,21.2
2018-07-02 17:00:00,24448,7,85.8,20.9
2018-07-02 18:00:00,24447,8,85.8,20.8
2018-07-02 19:00:00,24446,9,86.4,20.7
2018-07-02 20:00:00,24445,10,88.8,20.1
2018-07-02 21:00:00,24444,11,87.7,20.4
2018-07-02 22:00:00,24443,12,83.7,20.9
2018-07-02 23:00:00,24502,1,77.7,22.1
2018-07-03 00:00:00,24487,16,86.4,20.7
2018-07-03 01:00:00,24486,17,87.9,20.3
2018-07-03 02:00:00,24549,2,70.2,24.5
2018-07-03 03:00:00,24548,3,65.7,25.5
2018-07-03 04:00:00,24547,4,62.9,26.4
2018-07-03 05:00:00,24546,5,60.7,26.8
2018-07-03 06:00:00,24545,6,60.3,27.0
2018-07-03 07:00:00,24544,7,58.7,27.5
2018-07-03 08:00:00,24543,8,58.3,27.6
2018-07-03 09:00:00,24542,9,60.1,27.3
2018-07-03 10:00:00,24541,10,64.9,26.2
2018-07-03 11:00:00,24540,11,70.6,25.1
2018-07-03 12:00:00,24485,18,89.1,19.9
2018-07-03 13:00:00,24539,12,75.1,24.2
2018-07-03 14:00:00,24598,1,76.4,24.1
2018-07-03 15:00:00,24597,2,79.2,23.5
2018-07-03 16:00:00,24596,3,81.4,23.1
2018-07-03 17:00:00,24484,19,90.0,19.6
2018-07-03 18:00:00,24483,20,90.4,19.4
2018-07-03 19:00:00,24482,21,91.0,19.2
2018-07-03 20:00:00,24481,22,90.4,19.3
2018-07-03 21:00:00,24480,23,86.8,20.2
2018-07-03 22:00:00,24479,24,79.7,21.5
2018-07-03 23:00:00,24550,1,75.5,23.2
2018-07-04 00:00:00,22051,4,79.2,19.8
2018-07-04 01:00:00,22050,5,80.1,19.5
2018-07-04 02:00:00,22101,2,61.5,24.5
2018-07-04 03:00:00,22100,3,56.3,26.1
2018-07-04 04:00:00,22099,4,51.2,27.7
2018-07-04 05:00:00,22098,5,48.1,28.6
2018-07-04 06:00:00,22097,6,44.5,30.0
2018-07-04 07:00:00,22096,7,44.2,30.0
2018-07-04 08:00:00,22095,8,45.4,29.6
2018-07-04 09:00:00,22094,9,47.8,28.7
2018-07-04 10:00:00,22093,10,53.5,27.1
2018-07-04 11:00:00,22092,11,59.7,25.4
2018-07-04 12:00:00,22049,6,81.0,19.1
2018-07-04 13:00:00,22091,12,67.1,23.6
2018-07-04 14:00:00,22150,1,71.0,22.7
2018-07-04 15:00:00,22149,2,75.0,21.8
2018-07-04 16:00:00,22148,3,80.0,20.8
2018-07-04 17:00:00,22048,7,81.4,18.8
2018-07-04 18:00:00,22047,8,81.9,18.6
2018-07-04 19:00:00,22046,9,82.6,18.4
2018-07-04 20:00:00,22045,10,81.2,18.8
2018-07-04 21:00:00,22044,11,79.1,19.7
2018-07-04 22:00:00,22043,12,74.5,21.1
2018-07-04 23:00:00,22102,1,67.9,22.6
2018-07-05 00:00:00,24595,4,82.2,22.9
2018-07-05 01:00:00,24594,5,84.1,22.6
2018-07-05 02:00:00,24645,2,80.9,24.0
2018-07-05 03:00:00,24644,3,78.6,24.4
2018-07-05 04:00:00,24643,4,71.4,26.0
2018-07-05 05:00:00,24642,5,64.8,27.1
2018-07-05 06:00:00,24641,6,60.5,28.0
2018-07-05 07:00:00,24640,7,57.3,28.8
2018-07-05 08:00:00,24639,8,55.0,29.2
2018-07-05 09:00:00,24638,9,55.2,29.1
2018-07-05 10:00:00,24637,10,61.2,27.7
2018-07-05 11:00:00,24636,11,68.2,26.4
2018-07-05 12:00:00,24593,6,85.4,22.3
2018-07-05 13:00:00,24635,12,74.9,25.1
2018-07-05 14:00:00,24694,1,78.0,24.1
2018-07-05 15:00:00,24693,2,81.0,23.6
2018-07-05 16:00:00,24692,3,83.5,23.1
2018-07-05 17:00:00,24592,7,86.7,22.1
2018-07-05 18:00:00,24591,8,88.1,21.7
2018-07-05 19:00:00,24590,9,89.4,21.5
2018-07-05 20:00:00,24589,10,91.9,21.2
2018-07-05 21:00:00,24588,11,91.3,21.6
2018-07-05 22:00:00,24587,12,88.3,22.2
2018-07-05 23:00:00,24646,1,83.7,23.3
2018-07-06 00:00:00,22147,4,82.1,20.3
2018-07-06 01:00:00,22146,5,83.8,19.8
2018-07-06 02:00:00,22197,2,61.8,24.5
2018-07-06 03:00:00,22196,3,54.9,26.3
2018-07-06 04:00:00,22195,4,49.8,27.7
2018-07-06 05:00:00,22194,5,46.9,28.4
2018-07-06 06:00:00,22193,6,45.1,28.8
2018-07-06 07:00:00,22192,7,43.4,29.6
2018-07-06 08:00:00,22191,8,44.5,29.5
2018-07-06 09:00:00,22190,9,46.9,28.8
2018-07-06 10:00:00,22189,10,52.9,27.1
2018-07-06 11:00:00,22188,11,59.5,25.2
2018-07-06 12:00:00,22145,6,85.6,19.3
2018-07-06 13:00:00,22187,12,66.4,23.4
2018-07-06 14:00:00,22246,1,71.7,22.6
2018-07-06 15:00:00,22245,2,75.3,21.7
2018-07-06 16:00:00,22244,3,78.7,20.8
2018-07-06 17:00:00,22144,7,86.2,19.0
2018-07-06 18:00:00,22143,8,87.1,18.6
2018-07-06 19:00:00,22142,9,88.2,18.3
2018-07-06 20:00:00,22141,10,86.2,18.9
2018-07-06 21:00:00,22140,11,83.3,19.9
2018-07-06 22:00:00,22139,12,78.0,21.3
2018-07-06 23:00:00,22198,1,70.3,22.6
2018-07-07 00:00:00,22243,4,81.6,20.1
2018-07-07 01:00:00,22242,5,83.1,19.6
2018-07-07 02:00:00,22293,2,56.0,24.9
2018-07-07 03:00:00,22292,3,49.5,26.2
2018-07-07 04:00:00,22291,4,44.8,27.7
2018-07-07 05:00:00,22290,5,41.8,28.6
2018-07-07 06:00:00,22289,6,40.9,28.9
2018-07-07 07:00:00,22288,7,41.6,28.7
2018-07-07 08:00:00,22287,8,43.7,28.1
2018-07-07 09:00:00,22286,9,47.2,27.1
2018-07-07 10:00:00,22285,10,53.4,25.6
2018-07-07 11:00:00,22284,11,59.7,24.0
2018-07-07 12:00:00,22241,6,84.7,19.1
2018-07-07 13:00:00,22283,12,64.5,22.9
2018-07-07 14:00:00,22342,1,69.0,22.4
2018-07-07 15:00:00,22341,2,72.7,21.8
2018-07-07 16:00:00,22340,3,76.5,21.3
2018-07-07 17:00:00,22240,7,85.5,18.8
2018-07-07 18:00:00,22239,8,86.6,18.4
2018-07-07 19:00:00,22238,9,87.9,18.0
2018-07-07 20:00:00,22237,10,86.4,18.4
2018-07-07 21:00:00,22236,11,83.7,19.4
2018-07-07 22:00:00,22235,12,78.0,20.8
2018-07-07 23:00:00,22294,1,63.5,23.4
2018-07-08 00:00:00,22339,4,79.3,21.0
2018-07-08 01:00:00,22338,5,82.3,20.6
2018-07-08 02:00:00,22389,2,62.0,20.4
2018-07-08 03:00:00,22388,3,58.2,20.9
2018-07-08 04:00:00,22387,4,53.4,21.3
2018-07-08 05:00:00,22386,5,50.2,21.7
2018-07-08 06:00:00,22385,6,53.7,20.2
2018-07-08 07:00:00,22384,7,53.1,19.1
2018-07-08 08:00:00,22383,8,56.2,17.6
2018-07-08 09:00:00,22382,9,58.6,16.2
2018-07-08 10:00:00,22381,10,60.3,15.8
2018-07-08 11:00:00,22380,11,57.7,15.2
2018-07-08 12:00:00,22337,6,85.2,20.2
2018-07-08 13:00:00,22379,12,53.1,15.4
2018-07-08 14:00:00,22438,1,65.9,12.7
2018-07-08 15:00:00,22437,2,64.6,12.7
2018-07-08 16:00:00,22436,3,63.6,12.7
2018-07-08 17:00:00,22336,7,85.4,19.8
2018-07-08 18:00:00,22335,8,86.1,19.3
2018-07-08 19:00:00,22334,9,86.7,18.9
2018-07-08 20:00:00,22333,10,86.4,17.9
2018-07-08 21:00:00,22332,11,85.1,17.4
2018-07-08 22:00:00,22331,12,81.0,17.2
2018-07-08 23:00:00,22390,1,65.1,19.9
2018-07-09 00:00:00,22435,4,60.2,13.9
2018-07-09 01:00:00,22434,5,59.4,14.3
2018-07-09 02:00:00,22485,2,45.6,14.7
2018-07-09 03:00:00,22484,3,36.4,16.0
2018-07-09 04:00:00,22483,4,30.5,16.8
2018-07-09 05:00:00,22482,5,27.6,17.6
2018-07-09 06:00:00,22481,6,26.0,18.2
2018-07-09 07:00:00,22480,7,24.8,18.1
2018-07-09 08:00:00,22479,8,26.5,17.7
2018-07-09 09:00:00,22478,9,27.5,17.3
2018-07-09 10:00:00,22477,10,34.1,15.9
2018-07-09 11:00:00,22476,11,36.0,14.3
2018-07-09 12:00:00,22433,6,60.1,14.4
2018-07-09 13:00:00,22475,12,36.9,13.7
2018-07-09 14:00:00,22534,1,46.2,12.9
2018-07-09 15:00:00,22533,2,49.0,12.2
2018-07-09 16:00:00,22532,3,53.7,11.2
2018-07-09 17:00:00,22432,7,59.8,14.1
2018-07-09 18:00:00,22431,8,58.7,14.0
2018-07-09 19:00:00,22430,9,58.3,13.8
2018-07-09 20:00:00,22429,10,59.1,12.9
2018-07-09 21:00:00,22428,11,59.3,12.7
2018-07-09 22:00:00,22427,12,57.9,12.5
2018-07-09 23:00:00,22486,1,54.8,13.4
2018-07-10 00:00:00,22531,4,56.7,10.5
2018-07-10 01:00:00,22530,5,58.8,9.9
2018-07-10 02:00:00,22581,2,41.2,14.3
2018-07-10 03:00:00,22580,3,21.7,17.8
2018-07-10 04:00:00,22579,4,18.8,20.1
2018-07-10 05:00:00,22578,5,16.9,21.9
2018-07-10 06:00:00,22577,6,13.4,24.4
2018-07-10 07:00:00,22576,7,15.1,25.4
2018-07-10 08:00:00,22575,8,13.1,25.6
2018-07-10 09:00:00,22574,9,14.6,25.1
2018-07-10 10:00:00,22573,10,15.9,23.3
2018-07-10 11:00:00,22572,11,22.1,20.8
2018-07-10 12:00:00,22529,6,63.2,9.1
2018-07-10 13:00:00,22571,12,40.0,16.7
2018-07-10 14:00:00,22630,1,53.0,14.9
2018-07-10 15:00:00,22629,2,56.6,14.2
2018-07-10 16:00:00,22628,3,60.5,13.6
2018-07-10 17:00:00,22528,7,64.5,8.6
2018-07-10 18:00:00,22527,8,65.2,8.4
2018-07-10 19:00:00,22526,9,66.8,8.0
2018-07-10 20:00:00,22525,10,61.1,8.8
2018-07-10 21:00:00,22524,11,56.6,10.2
2018-07-10 22:00:00,22523,12,48.4,12.1
2018-07-10 23:00:00,22582,1,48.3,11.8
2018-07-11 00:00:00,22627,4,62.5,13.4
2018-07-11 01:00:00,22626,5,64.3,13.1
2018-07-11 02:00:00,22677,2,41.7,19.3
2018-07-11 03:00:00,22676,3,34.2,21.6
2018-07-11 04:00:00,22675,4,28.9,23.4
2018-07-11 05:00:00,22674,5,26.4,24.9
2018-07-11 06:00:00,22673,6,23.5,27.1
2018-07-11 07:00:00,22672,7,23.8,27.2
2018-07-11 08:00:00,22671,8,26.2,26.9
2018-07-11 09:00:00,22670,9,29.2,26.1
2018-07-11 10:00:00,22669,10,35.5,23.5
2018-07-11 11:00:00,22668,11,39.2,21.1
2018-07-11 12:00:00,22625,6,67.9,12.6
2018-07-11 13:00:00,22667,12,43.4,18.8
2018-07-11 14:00:00,22726,1,51.0,18.3
2018-07-11 15:00:00,22725,2,55.8,17.2
2018-07-11 16:00:00,22724,3,60.5,16.2
2018-07-11 17:00:00,22624,7,69.2,12.3
2018-07-11 18:00:00,22623,8,70.0,12.1
2018-07-11 19:00:00,22622,9,71.4,11.8
2018-07-11 20:00:00,22621,10,68.0,12.6
2018-07-11 21:00:00,22620,11,64.6,13.9
2018-07-11 22:00:00,22619,12,58.1,15.7
2018-07-11 23:00:00,22678,1,50.4,16.7
2018-07-12 00:00:00,24691,4,85.2,22.8
2018-07-12 01:00:00,24690,5,87.1,22.5
2018-07-12 02:00:00,24741,2,66.6,27.2
2018-07-12 03:00:00,24740,3,61.1,28.4
2018-07-12 04:00:00,24739,4,56.3,29.9
2018-07-12 05:00:00,24738,5,52.4,30.9
2018-07-12 06:00:00,24737,6,50.3,31.6
2018-07-12 07:00:00,24736,7,50.8,31.7
2018-07-12 08:00:00,24735,8,52.2,31.3
2018-07-12 09:00:00,24734,9,56.9,30.1
2018-07-12 10:00:00,24733,10,63.2,28.5
2018-07-12 11:00:00,24732,11,70.8,26.9
2018-07-12 12:00:00,24689,6,88.6,22.3
2018-07-12 13:00:00,24731,12,78.6,25.5
2018-07-12 14:00:00,24790,1,78.6,24.7
2018-07-12 15:00:00,24789,2,81.7,24.0
2018-07-12 16:00:00,24788,3,84.1,23.4
2018-07-12 17:00:00,24688,7,89.5,22.1
2018-07-12 18:00:00,24687,8,90.4,22.0
2018-07-12 19:00:00,24686,9,91.2,21.9
2018-07-12 20:00:00,24685,10,90.7,22.0
2018-07-12 21:00:00,24684,11,87.6,22.8
2018-07-12 22:00:00,24683,12,83.0,23.7
2018-07-12 23:00:00,24742,1,74.3,25.5
2018-07-13 00:00:00,25555,4,76.4,20.8
2018-07-13 01:00:00,25554,5,77.8,20.4
2018-07-13 02:00:00,25545,14,55.6,23.6
2018-07-13 03:00:00,25544,15,50.0,25.0
2018-07-13 04:00:00,25543,16,46.8,26.1
2018-07-13 05:00:00,25542,17,44.6,26.9
2018-07-13 06:00:00,25541,18,44.3,27.3
2018-07-13 07:00:00,25540,19,44.1,27.5
2018-07-13 08:00:00,25539,20,44.4,27.4
2018-07-13 09:00:00,25538,21,47.1,26.8
2018-07-13 10:00:00,25537,22,52.4,25.2
2018-07-13 11:00:00,25536,23,59.5,23.6
2018-07-13 12:00:00,25553,6,77.9,20.1
2018-07-13 13:00:00,25535,24,64.8,22.2
2018-07-13 14:00:00,25606,1,90.9,17.9
2018-07-13 15:00:00,25605,2,91.8,17.8
2018-07-13 16:00:00,25604,3,92.8,17.7
2018-07-13 17:00:00,25552,7,78.8,19.6
2018-07-13 18:00:00,25551,8,78.9,19.3
2018-07-13 19:00:00,25550,9,79.9,18.9
2018-07-13 20:00:00,25549,10,79.2,18.8
2018-07-13 21:00:00,25548,11,75.4,19.5
2018-07-13 22:00:00,25547,12,68.4,20.5
2018-07-13 23:00:00,25546,13,61.4,22.1
2018-07-14 00:00:00,25603,4,83.3,19.4
2018-07-14 01:00:00,25602,5,85.0,19.2
2018-07-14 02:00:00,25653,2,68.5,23.4
2018-07-14 03:00:00,25652,3,62.5,25.2
2018-07-14 04:00:00,25651,4,58.7,26.5
2018-07-14 05:00:00,25650,5,55.4,27.3
2018-07-14 06:00:00,25649,6,53.5,28.2
2018-07-14 07:00:00,25648,7,53.0,28.4
2018-07-14 08:00:00,25647,8,53.6,28.3
2018-07-14 09:00:00,25646,9,56.4,27.8
2018-07-14 10:00:00,25645,10,61.4,26.4
2018-07-14 11:00:00,25644,11,69.1,24.9
2018-07-14 12:00:00,25601,6,85.5,19.1
2018-07-14 13:00:00,25643,12,73.2,23.8
2018-07-14 14:00:00,25702,1,80.4,21.7
2018-07-14 15:00:00,25701,2,82.6,21.1
2018-07-14 16:00:00,25700,3,84.3,20.6
2018-07-14 17:00:00,25600,7,86.2,18.9
2018-07-14 18:00:00,25599,8,86.0,18.8
2018-07-14 19:00:00,25598,9,86.5,18.7
2018-07-14 20:00:00,25597,10,86.6,18.8
2018-07-14 21:00:00,25596,11,83.4,19.5
2018-07-14 22:00:00,25595,12,78.5,20.4
2018-07-14 23:00:00,25654,1,77.2,21.2
2018-07-15 00:00:00,25699,4,82.9,20.8
2018-07-15 01:00:00,25698,5,84.6,20.5
2018-07-15 02:00:00,25749,2,65.2,27.0
2018-07-15 03:00:00,25748,3,61.9,28.2
2018-07-15 04:00:00,25747,4,58.4,29.5
2018-07-15 05:00:00,25746,5,56.2,30.1
2018-07-15 06:00:00,25745,6,55.9,30.4
2018-07-15 07:00:00,25744,7,53.3,31.2
2018-07-15 08:00:00,25743,8,53.1,31.2
2018-07-15 09:00:00,25742,9,55.7,30.4
2018-07-15 10:00:00,25741,10,61.4,28.9
2018-07-15 11:00:00,25740,11,69.1,27.3
2018-07-15 12:00:00,25697,6,85.5,20.3
2018-07-15 13:00:00,25739,12,76.0,25.9
2018-07-15 14:00:00,25798,1,81.0,24.7
2018-07-15 15:00:00,25797,2,83.3,24.0
2018-07-15 16:00:00,25796,3,84.9,23.5
2018-07-15 17:00:00,25696,7,86.4,20.1
2018-07-15 18:00:00,25695,8,86.4,20.0
2018-07-15 19:00:00,25694,9,86.9,19.9
2018-07-15 20:00:00,25693,10,86.2,20.4
2018-07-15 21:00:00,25692,11,82.1,21.8
2018-07-15 22:00:00,25691,12,75.5,23.5
2018-07-15 23:00:00,25750,1,71.1,25.4
2018-07-16 00:00:00,25795,4,86.8,23.0
2018-07-16 01:00:00,25794,5,88.3,22.7
2018-07-16 02:00:00,25845,2,68.0,27.2
2018-07-16 03:00:00,25844,3,62.9,28.3
2018-07-16 04:00:00,25843,4,57.8,29.9
2018-07-16 05:00:00,25842,5,53.7,30.8
2018-07-16 06:00:00,25841,6,51.7,31.4
2018-07-16 07:00:00,25840,7,49.6,32.4
2018-07-16 08:00:00,25839,8,51.0,32.1
2018-07-16 09:00:00,25838,9,55.4,31.0
2018-07-16 10:00:00,25837,10,61.3,29.6
2018-07-16 11:00:00,25836,11,69.3,28.0
2018-07-16 12:00:00,25793,6,89.3,22.4
2018-07-16 13:00:00,25835,12,77.0,26.6
2018-07-16 14:00:00,25894,1,83.6,24.9
2018-07-16 15:00:00,25893,2,85.5,24.3
2018-07-16 16:00:00,25892,3,87.2,23.7
2018-07-16 17:00:00,25792,7,90.3,22.3
2018-07-16 18:00:00,25791,8,90.8,22.2
2018-07-16 19:00:00,25790,9,91.3,22.2
2018-07-16 20:00:00,25789,10,90.0,22.6
2018-07-16 21:00:00,25788,11,85.8,23.8
2018-07-16 22:00:00,25787,12,79.7,25.3
2018-07-16 23:00:00,25846,1,76.6,25.6
2018-07-17 00:00:00,25891,4,88.6,23.4
2018-07-17 01:00:00,25890,5,89.6,23.2
2018-07-17 02:00:00,25941,2,65.6,28.7
2018-07-17 03:00:00,25940,3,61.6,29.6
2018-07-17 04:00:00,25939,4,57.9,30.9
2018-07-17 05:00:00,25938,5,55.0,31.6
2018-07-17 06:00:00,25937,6,52.5,32.4
2018-07-17 07:00:00,25936,7,54.8,31.8
2018-07-17 08:00:00,25935,8,57.5,31.0
2018-07-17 09:00:00,25934,9,63.4,29.6
2018-07-17 10:00:00,25933,10,67.4,28.6
2018-07-17 11:00:00,25932,11,73.4,27.4
2018-07-17 12:00:00,25889,6,90.3,23.0
2018-07-17 13:00:00,25931,12,79.3,26.2
2018-07-17 14:00:00,25990,1,76.5,26.6
2018-07-17 15:00:00,25989,2,79.4,26.0
2018-07-17 16:00:00,25988,3,88.5,24.2
2018-07-17 17:00:00,25888,7,90.8,23.0
2018-07-17 18:00:00,25887,8,91.1,22.9
2018-07-17 19:00:00,25886,9,91.2,22.9
2018-07-17 20:00:00,25885,10,89.4,23.3
2018-07-17 21:00:00,25884,11,85.1,24.6
2018-07-17 22:00:00,25883,12,78.9,26.1
2018-07-17 23:00:00,25942,1,72.7,27.4
2018-07-18 00:00:00,25987,4,89.8,24.0
2018-07-18 01:00:00,25986,5,90.7,23.9
2018-07-18 02:00:00,26037,2,63.5,29.4
2018-07-18 03:00:00,26036,3,59.4,30.2
2018-07-18 04:00:00,26035,4,53.8,31.8
2018-07-18 05:00:00,26034,5,49.1,32.9
2018-07-18 06:00:00,26033,6,46.5,33.6
2018-07-18 07:00:00,26032,7,46.1,33.6
2018-07-18 08:00:00,26031,8,45.3,33.8
2018-07-18 09:00:00,26030,9,47.5,33.0
2018-07-18 10:00:00,26029,10,53.0,31.2
2018-07-18 11:00:00,26028,11,60.7,29.2
2018-07-18 12:00:00,25985,6,91.4,23.9
2018-07-18 13:00:00,26027,12,67.0,27.6
2018-07-18 14:00:00,26086,1,75.7,25.9
2018-07-18 15:00:00,26085,2,79.2,25.0
2018-07-18 16:00:00,26084,3,81.8,24.3
2018-07-18 17:00:00,25984,7,91.5,23.9
2018-07-18 18:00:00,25983,8,91.5,23.9
2018-07-18 19:00:00,25982,9,91.2,23.9
2018-07-18 20:00:00,25981,10,89.6,23.9
2018-07-18 21:00:00,25980,11,85.9,24.6
2018-07-18 22:00:00,25979,12,80.4,25.6
2018-07-18 23:00:00,26038,1,70.6,28.0
2018-07-19 00:00:00,26083,4,83.4,23.8
2018-07-19 01:00:00,26082,5,85.1,23.2
2018-07-19 02:00:00,26133,2,50.3,31.0
2018-07-19 03:00:00,26132,3,46.4,32.1
2018-07-19 04:00:00,26131,4,42.2,33.7
2018-07-19 05:00:00,26130,5,38.8,34.7
2018-07-19 06:00:00,26129,6,37.3,35.2
2018-07-19 07:00:00,26128,7,38.4,34.9
2018-07-19 08:00:00,26127,8,39.0,34.9
2018-07-19 09:00:00,26126,9,42.5,33.8
2018-07-19 10:00:00,26125,10,48.7,31.8
2018-07-19 11:00:00,26124,11,57.2,29.7
